LLM_MODEL,LANG,TASK_ID,SNIPPET_ID,SAMPLE_ID,EXECUTION_PLUS_BINARY,EXECUTION_PLUS_RATIO,BLEU,ROUGE-L,METEOR,chrF,CodeBLEU,RUBY,CBS_F1,CBS_F3,ICE-Score,ICE-Score w/o r,CJ-BIN,CJ-BIN w/o r,CJ-Score,CJ-Score w/o r,V-BIN,V-BIN w/o r,V-Score,V-Score w/o r
Qwen3-Next-80B,js,143,5,2,0.0,0.0,0.11473023002781037,0.3644859813084112,0.2588678034507295,0.2693787022573366,0.29496256126632264,0.2152777777777778,0.7945263981819153,0.765728771686554,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Qwen3-Next-80B,js,143,19,0,0.0,0.0,0.0217308772965725,0.2755102040816327,0.17553947992204094,0.17086569799126017,0.18311367323574995,0.14583333333333337,0.7220907211303711,0.6941214799880981,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
Qwen3-Next-80B,js,143,19,1,0.0,0.0,0.0217308772965725,0.2755102040816327,0.17553947992204094,0.17086569799126017,0.18311367323574995,0.14583333333333337,0.7220907211303711,0.6941214799880981,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
Qwen3-Next-80B,js,143,19,2,0.0,0.0,0.0217308772965725,0.2755102040816327,0.17553947992204094,0.17086569799126017,0.18311367323574995,0.14583333333333337,0.7220907211303711,0.6941214799880981,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Qwen3-Next-80B,js,133,0,0,0.0,0.10594059405940594,0.2315151304134184,0.4817518248175182,0.3328868080130204,0.30369256472101214,0.39327500515663855,0.3780487804878049,0.8321631550788879,0.8195429444313049,0.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,2.0
Qwen3-Next-80B,js,133,0,1,0.0,0.10594059405940594,0.2315151304134184,0.4817518248175182,0.3328868080130204,0.30369256472101214,0.39327500515663855,0.3780487804878049,0.8321631550788879,0.8195429444313049,0.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,2.0
Qwen3-Next-80B,js,133,0,2,0.0,0.10594059405940594,0.2315151304134184,0.4817518248175182,0.3328868080130204,0.30369256472101214,0.39327500515663855,0.3780487804878049,0.8321631550788879,0.8195429444313049,2.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0
Qwen3-Next-80B,js,133,1,0,0.0,0.999009900990099,0.011249215556494115,0.21138211382113822,0.1091142490372272,0.09408101737543324,0.21911298967406775,0.13414634146341464,0.7073654532432556,0.6977280974388123,4.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,133,1,1,0.0,0.999009900990099,0.011249215556494115,0.21138211382113822,0.1091142490372272,0.09408101737543324,0.21911298967406775,0.13414634146341464,0.7073654532432556,0.6977280974388123,4.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,133,1,2,0.0,0.999009900990099,0.011249215556494115,0.21138211382113822,0.1091142490372272,0.09408101737543324,0.21911298967406775,0.13414634146341464,0.7073654532432556,0.6977280974388123,4.0,4.0,0.0,1.0,0.5,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,js,133,2,0,1.0,1.0,0.21227383751013273,0.4626865671641791,0.31702919142340474,0.32018353607079447,0.38660614739889004,0.29268292682926833,0.8193610310554504,0.795366644859314,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,133,2,1,1.0,1.0,0.21227383751013273,0.4626865671641791,0.31702919142340474,0.32018353607079447,0.38660614739889004,0.29268292682926833,0.8193610310554504,0.795366644859314,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,133,2,2,1.0,1.0,0.21227383751013273,0.4626865671641791,0.31702919142340474,0.32018353607079447,0.38660614739889004,0.29268292682926833,0.8193610310554504,0.795366644859314,4.0,4.0,0.0,1.0,0.5,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,js,133,3,0,1.0,1.0,0.24315231643178478,0.4962406015037594,0.3439643528020878,0.37892527268766135,0.37465942594591534,0.31707317073170727,0.8340116739273071,0.8074454665184021,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,133,3,1,1.0,1.0,0.24315231643178478,0.4962406015037594,0.3439643528020878,0.37892527268766135,0.37465942594591534,0.31707317073170727,0.8340116739273071,0.8074454665184021,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,133,3,2,1.0,1.0,0.24315231643178478,0.4962406015037594,0.3439643528020878,0.37892527268766135,0.37465942594591534,0.31707317073170727,0.8340116739273071,0.8074454665184021,4.0,4.0,1.0,1.0,0.5,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,js,133,4,0,0.0,0.999009900990099,0.016806625467492592,0.22900763358778625,0.15247776365946633,0.12885405157926325,0.26521832631505693,0.14634146341463417,0.7208300828933716,0.7113943696022034,4.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,133,4,1,0.0,0.999009900990099,0.016806625467492592,0.22900763358778625,0.15247776365946633,0.12885405157926325,0.26521832631505693,0.14634146341463417,0.7208300828933716,0.7113943696022034,4.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,133,4,2,0.0,0.999009900990099,0.016806625467492592,0.22900763358778625,0.15247776365946633,0.12885405157926325,0.26521832631505693,0.14634146341463417,0.7208300828933716,0.7113943696022034,4.0,4.0,0.0,0.0,0.5,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,js,133,5,0,1.0,1.0,0.01119693263891704,0.18803418803418806,0.1282470221175754,0.11188504414753223,0.18595041632912263,0.13414634146341464,0.7430808544158936,0.7364507913589478,4.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,133,5,1,1.0,1.0,0.01119693263891704,0.18803418803418806,0.1282470221175754,0.11188504414753223,0.18595041632912263,0.13414634146341464,0.7430808544158936,0.7364507913589478,4.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,133,5,2,1.0,1.0,0.01119693263891704,0.18803418803418806,0.1282470221175754,0.11188504414753223,0.18595041632912263,0.13414634146341464,0.7430808544158936,0.7364507913589478,4.0,4.0,1.0,1.0,0.5,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,js,133,6,0,1.0,1.0,0.23180830953610293,0.4195804195804196,0.27703900709219853,0.3316798132043514,0.40111638659671456,0.30487804878048785,0.8145044445991516,0.7965297698974609,4.0,4.0,1.0,1.0,0.95,0.5,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,133,6,1,1.0,1.0,0.23180830953610293,0.4195804195804196,0.27703900709219853,0.3316798132043514,0.40111638659671456,0.30487804878048785,0.8145044445991516,0.7965297698974609,4.0,4.0,1.0,1.0,0.95,0.5,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,133,6,2,1.0,1.0,0.23180830953610293,0.4195804195804196,0.27703900709219853,0.3316798132043514,0.40111638659671456,0.30487804878048785,0.8145044445991516,0.7965297698974609,4.0,4.0,1.0,1.0,0.5,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,js,133,7,0,0.0,0.011881188118811881,0.01182545908877141,0.1732283464566929,0.09578544061302681,0.09534048226293072,0.20833344535494894,0.12195121951219512,0.6999413967132568,0.694575846195221,0.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0
Qwen3-Next-80B,js,133,7,1,0.0,0.011881188118811881,0.01182545908877141,0.1732283464566929,0.09578544061302681,0.09534048226293072,0.20833344535494894,0.12195121951219512,0.6999413967132568,0.694575846195221,0.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0
Qwen3-Next-80B,js,133,7,2,0.0,0.011881188118811881,0.01182545908877141,0.1732283464566929,0.09578544061302681,0.09534048226293072,0.20833344535494894,0.12195121951219512,0.6999413967132568,0.694575846195221,3.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,js,133,8,0,0.0,0.999009900990099,0.01656610599635263,0.203125,0.11479591836734694,0.11979704026729136,0.2170256862129857,0.13414634146341464,0.7132559418678284,0.7122743129730225,4.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,133,8,1,0.0,0.999009900990099,0.01656610599635263,0.203125,0.11479591836734694,0.11979704026729136,0.2170256862129857,0.13414634146341464,0.7132559418678284,0.7122743129730225,4.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,133,8,2,0.0,0.999009900990099,0.01656610599635263,0.203125,0.11479591836734694,0.11979704026729136,0.2170256862129857,0.13414634146341464,0.7132559418678284,0.7122743129730225,4.0,4.0,1.0,1.0,0.5,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,js,133,9,0,1.0,1.0,0.011603113594691744,0.18644067796610173,0.12808132829055013,0.09568422877449168,0.18065316570709486,0.13414634146341464,0.7258885502815247,0.7217324376106262,4.0,4.0,1.0,1.0,0.5,0.5,1.0,0.0,4.0,3.0
Qwen3-Next-80B,js,133,9,1,1.0,1.0,0.011603113594691744,0.18644067796610173,0.12808132829055013,0.09568422877449168,0.18065316570709486,0.13414634146341464,0.7258885502815247,0.7217324376106262,4.0,4.0,1.0,1.0,0.5,0.5,1.0,0.0,4.0,3.0
Qwen3-Next-80B,js,133,9,2,1.0,1.0,0.011603113594691744,0.18644067796610173,0.12808132829055013,0.09568422877449168,0.18065316570709486,0.13414634146341464,0.7258885502815247,0.7217324376106262,4.0,4.0,0.0,0.0,0.5,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,js,133,11,0,1.0,1.0,0.020425895689969713,0.22556390977443608,0.13843393755551578,0.11691102259441269,0.26235204538061124,0.14634146341463417,0.7306469082832336,0.7289440631866455,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,133,11,1,1.0,1.0,0.020425895689969713,0.22556390977443608,0.13843393755551578,0.11691102259441269,0.26235204538061124,0.14634146341463417,0.7306469082832336,0.7289440631866455,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,133,11,2,1.0,1.0,0.020425895689969713,0.22556390977443608,0.13843393755551578,0.11691102259441269,0.26235204538061124,0.14634146341463417,0.7306469082832336,0.7289440631866455,4.0,4.0,1.0,1.0,0.5,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,js,133,12,0,1.0,1.0,0.012740839656434723,0.2222222222222222,0.14129932306766102,0.10099006352408041,0.1868036797468983,0.1585365853658537,0.7484923005104065,0.7404670119285583,4.0,4.0,1.0,1.0,0.5,0.5,1.0,0.0,4.0,3.0
Qwen3-Next-80B,js,133,12,1,1.0,1.0,0.012740839656434723,0.2222222222222222,0.14129932306766102,0.10099006352408041,0.1868036797468983,0.1585365853658537,0.7484923005104065,0.7404670119285583,4.0,4.0,1.0,1.0,0.5,0.5,1.0,0.0,4.0,3.0
Qwen3-Next-80B,js,133,12,2,1.0,1.0,0.012740839656434723,0.2222222222222222,0.14129932306766102,0.10099006352408041,0.1868036797468983,0.1585365853658537,0.7484923005104065,0.7404670119285583,4.0,4.0,1.0,0.0,0.5,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,js,133,13,0,0.0,0.999009900990099,0.008922976416362615,0.1896551724137931,0.10362694300518135,0.09115713367830938,0.17315621172003484,0.13414634146341464,0.7040092349052429,0.6972969770431519,4.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,133,13,1,0.0,0.999009900990099,0.008922976416362615,0.1896551724137931,0.10362694300518135,0.09115713367830938,0.17315621172003484,0.13414634146341464,0.7040092349052429,0.6972969770431519,4.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,133,13,2,0.0,0.999009900990099,0.008922976416362615,0.1896551724137931,0.10362694300518135,0.09115713367830938,0.17315621172003484,0.13414634146341464,0.7040092349052429,0.6972969770431519,4.0,4.0,0.0,1.0,0.5,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,js,133,14,0,0.0,0.999009900990099,0.019566930623114154,0.22556390977443608,0.1267427122940431,0.12964756397484967,0.2632417905882587,0.1585365853658537,0.7299903035163879,0.7287671566009521,4.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,133,14,1,0.0,0.999009900990099,0.019566930623114154,0.22556390977443608,0.1267427122940431,0.12964756397484967,0.2632417905882587,0.1585365853658537,0.7299903035163879,0.7287671566009521,4.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,133,14,2,0.0,0.999009900990099,0.019566930623114154,0.22556390977443608,0.1267427122940431,0.12964756397484967,0.2632417905882587,0.1585365853658537,0.7299903035163879,0.7287671566009521,4.0,4.0,0.0,0.0,0.5,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,js,133,15,0,1.0,1.0,0.2529017132174837,0.5263157894736842,0.3489336400194025,0.3888682450141266,0.3703846203954492,0.3292682926829268,0.8315317034721375,0.8134747743606567,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,133,15,1,1.0,1.0,0.2529017132174837,0.5263157894736842,0.3489336400194025,0.3888682450141266,0.3703846203954492,0.3292682926829268,0.8315317034721375,0.8134747743606567,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,133,15,2,1.0,1.0,0.2529017132174837,0.5263157894736842,0.3489336400194025,0.3888682450141266,0.3703846203954492,0.3292682926829268,0.8315317034721375,0.8134747743606567,4.0,4.0,1.0,1.0,0.5,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,js,133,16,0,1.0,1.0,0.21254745586729235,0.46616541353383456,0.33003802281368816,0.323636640837435,0.36777912543653835,0.29268292682926833,0.8230394721031189,0.795483410358429,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,133,16,1,1.0,1.0,0.21254745586729235,0.46616541353383456,0.33003802281368816,0.323636640837435,0.36777912543653835,0.29268292682926833,0.8230394721031189,0.795483410358429,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,133,16,2,1.0,1.0,0.21254745586729235,0.46616541353383456,0.33003802281368816,0.323636640837435,0.36777912543653835,0.29268292682926833,0.8230394721031189,0.795483410358429,4.0,4.0,1.0,1.0,0.5,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,js,133,17,0,1.0,1.0,0.26798338100358987,0.4444444444444445,0.407877990430622,0.3417443190005906,0.5045806068807821,0.3571428571428571,0.8358808755874634,0.8194369077682495,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,133,17,1,1.0,1.0,0.26798338100358987,0.4444444444444445,0.407877990430622,0.3417443190005906,0.5045806068807821,0.3571428571428571,0.8358808755874634,0.8194369077682495,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,133,17,2,1.0,1.0,0.26798338100358987,0.4444444444444445,0.407877990430622,0.3417443190005906,0.5045806068807821,0.3571428571428571,0.8358808755874634,0.8194369077682495,3.0,4.0,1.0,1.0,0.5,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,js,133,18,0,1.0,1.0,0.009258076885724434,0.17699115044247787,0.12234334362808842,0.09496477204750298,0.16559861821671637,0.12195121951219512,0.7179663181304932,0.707027792930603,4.0,4.0,1.0,1.0,0.5,0.5,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,133,18,1,1.0,1.0,0.009258076885724434,0.17699115044247787,0.12234334362808842,0.09496477204750298,0.16559861821671637,0.12195121951219512,0.7179663181304932,0.707027792930603,4.0,4.0,1.0,1.0,0.5,0.5,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,133,18,2,1.0,1.0,0.009258076885724434,0.17699115044247787,0.12234334362808842,0.09496477204750298,0.16559861821671637,0.12195121951219512,0.7179663181304932,0.707027792930603,4.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,js,133,19,0,0.0,0.0,6.639677199580737e-36,0.024096385542168676,0.006765899864682003,0.011441647597254006,0.005899705014749262,0.012195121951219523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen3-Next-80B,js,133,19,1,0.0,0.0,6.639677199580737e-36,0.024096385542168676,0.006765899864682003,0.011441647597254006,0.005899705014749262,0.012195121951219523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen3-Next-80B,js,133,19,2,0.0,0.0,6.639677199580737e-36,0.024096385542168676,0.006765899864682003,0.011441647597254006,0.005899705014749262,0.012195121951219523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen3-Next-80B,js,85,3,0,1.0,1.0,0.4863414690868927,0.7547169811320755,0.845365945188243,0.5680452227626687,0.7691882246457951,0.6724137931034483,0.9325722455978394,0.9352936744689941,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,85,3,1,1.0,1.0,0.4863414690868927,0.7547169811320755,0.845365945188243,0.5680452227626687,0.7691882246457951,0.6724137931034483,0.9325722455978394,0.9352936744689941,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,85,3,2,1.0,1.0,0.4863414690868927,0.7547169811320755,0.845365945188243,0.5680452227626687,0.7691882246457951,0.6724137931034483,0.9325722455978394,0.9352936744689941,4.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,4.0,0.0
Qwen3-Next-80B,js,85,0,0,1.0,1.0,0.5297263160551021,0.7777777777777777,0.8535732209173943,0.6616968007948433,0.7589947900495876,0.6833333333333333,0.9360681176185608,0.9370350241661072,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,85,0,1,1.0,1.0,0.5297263160551021,0.7777777777777777,0.8535732209173943,0.6616968007948433,0.7589947900495876,0.6833333333333333,0.9360681176185608,0.9370350241661072,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,85,0,2,1.0,1.0,0.5297263160551021,0.7777777777777777,0.8535732209173943,0.6616968007948433,0.7589947900495876,0.6833333333333333,0.9360681176185608,0.9370350241661072,3.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,1.0,0.0
Qwen3-Next-80B,js,85,8,0,1.0,1.0,0.09498525867740101,0.2631578947368421,0.29948305619170895,0.1904957111342521,0.4415884522038092,0.19696969696969702,0.7765087485313416,0.7930188179016113,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,85,8,1,1.0,1.0,0.09498525867740101,0.2631578947368421,0.29948305619170895,0.1904957111342521,0.4415884522038092,0.19696969696969702,0.7765087485313416,0.7930188179016113,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,85,8,2,1.0,1.0,0.09498525867740101,0.2631578947368421,0.29948305619170895,0.1904957111342521,0.4415884522038092,0.19696969696969702,0.7765087485313416,0.7930188179016113,4.0,0.0,1.0,0.0,0.5,0.5,1.0,0.0,4.0,0.0
Qwen3-Next-80B,js,85,7,0,1.0,1.0,0.47966655697851507,0.7547169811320755,0.8396982373262989,0.5635221586881177,0.7652979615166212,0.6724137931034483,0.9302200078964233,0.9296362400054932,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,85,7,1,1.0,1.0,0.47966655697851507,0.7547169811320755,0.8396982373262989,0.5635221586881177,0.7652979615166212,0.6724137931034483,0.9302200078964233,0.9296362400054932,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,85,7,2,1.0,1.0,0.47966655697851507,0.7547169811320755,0.8396982373262989,0.5635221586881177,0.7652979615166212,0.6724137931034483,0.9302200078964233,0.9296362400054932,4.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,4.0,0.0
Qwen3-Next-80B,js,85,16,0,1.0,1.0,0.5218300666860387,0.7924528301886793,0.8780549256739733,0.6377200318488979,0.7778807686900973,0.7068965517241379,0.9393762350082397,0.9391639828681946,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,85,16,1,1.0,1.0,0.5218300666860387,0.7924528301886793,0.8780549256739733,0.6377200318488979,0.7778807686900973,0.7068965517241379,0.9393762350082397,0.9391639828681946,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,85,16,2,1.0,1.0,0.5218300666860387,0.7924528301886793,0.8780549256739733,0.6377200318488979,0.7778807686900973,0.7068965517241379,0.9393762350082397,0.9391639828681946,4.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,4.0,0.0
Qwen3-Next-80B,js,85,2,0,0.0,0.08817635270541083,0.11805557140631509,0.4888888888888889,0.4474511323516749,0.23730216644546032,0.46953104874198176,0.3125,0.8588285446166992,0.8557019233703613,2.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,3.0
Qwen3-Next-80B,js,85,2,1,0.0,0.08817635270541083,0.11805557140631509,0.4888888888888889,0.4474511323516749,0.23730216644546032,0.46953104874198176,0.3125,0.8588285446166992,0.8557019233703613,2.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,3.0
Qwen3-Next-80B,js,85,2,2,0.0,0.08817635270541083,0.11805557140631509,0.4888888888888889,0.4474511323516749,0.23730216644546032,0.46953104874198176,0.3125,0.8588285446166992,0.8557019233703613,3.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,js,85,11,0,1.0,1.0,0.4975616089406505,0.7777777777777777,0.8681571815718157,0.6199685619947503,0.7738360257325326,0.6833333333333333,0.9390723705291748,0.9387567043304443,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,85,11,1,1.0,1.0,0.4975616089406505,0.7777777777777777,0.8681571815718157,0.6199685619947503,0.7738360257325326,0.6833333333333333,0.9390723705291748,0.9387567043304443,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,85,11,2,1.0,1.0,0.4975616089406505,0.7777777777777777,0.8681571815718157,0.6199685619947503,0.7738360257325326,0.6833333333333333,0.9390723705291748,0.9387567043304443,4.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,4.0,0.0
Qwen3-Next-80B,js,85,1,0,1.0,1.0,0.10197344841932328,0.2736842105263158,0.33321372651356984,0.17530034928934796,0.3759642695601121,0.10416666666666663,0.80220627784729,0.8094401359558105,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,85,1,1,1.0,1.0,0.10197344841932328,0.2736842105263158,0.33321372651356984,0.17530034928934796,0.3759642695601121,0.10416666666666663,0.80220627784729,0.8094401359558105,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,85,1,2,1.0,1.0,0.10197344841932328,0.2736842105263158,0.33321372651356984,0.17530034928934796,0.3759642695601121,0.10416666666666663,0.80220627784729,0.8094401359558105,4.0,4.0,1.0,1.0,0.5,0.5,1.0,0.0,4.0,0.0
Qwen3-Next-80B,js,85,10,0,0.0,0.050100200400801605,0.702257244511142,0.888888888888889,0.9038561076604554,0.7465829647575822,0.8786590357013518,0.8627450980392157,0.9467004537582397,0.9438197016716003,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,js,85,10,1,0.0,0.050100200400801605,0.702257244511142,0.888888888888889,0.9038561076604554,0.7465829647575822,0.8786590357013518,0.8627450980392157,0.9467004537582397,0.9438197016716003,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,js,85,10,2,0.0,0.050100200400801605,0.702257244511142,0.888888888888889,0.9038561076604554,0.7465829647575822,0.8786590357013518,0.8627450980392157,0.9467004537582397,0.9438197016716003,2.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,js,85,17,0,1.0,1.0,0.5297263160551021,0.7777777777777777,0.8535732209173943,0.655223967019597,0.7791968102516079,0.6833333333333333,0.9385480284690857,0.9398297667503357,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,85,17,1,1.0,1.0,0.5297263160551021,0.7777777777777777,0.8535732209173943,0.655223967019597,0.7791968102516079,0.6833333333333333,0.9385480284690857,0.9398297667503357,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,85,17,2,1.0,1.0,0.5297263160551021,0.7777777777777777,0.8535732209173943,0.655223967019597,0.7791968102516079,0.6833333333333333,0.9385480284690857,0.9398297667503357,3.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,1.0,0.0
Qwen3-Next-80B,js,85,12,0,1.0,1.0,0.4973244131227009,0.7636363636363636,0.8012095766481729,0.6374489794036834,0.7866752809749956,0.6612903225806452,0.9388762712478638,0.9430319666862488,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,85,12,1,1.0,1.0,0.4973244131227009,0.7636363636363636,0.8012095766481729,0.6374489794036834,0.7866752809749956,0.6612903225806452,0.9388762712478638,0.9430319666862488,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,85,12,2,1.0,1.0,0.4973244131227009,0.7636363636363636,0.8012095766481729,0.6374489794036834,0.7866752809749956,0.6612903225806452,0.9388762712478638,0.9430319666862488,3.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,4.0,0.0
Qwen3-Next-80B,js,85,6,0,1.0,1.0,0.43017335841103915,0.7079646017699115,0.8072556485478583,0.5657065044085279,0.7469480849876984,0.6,0.910366952419281,0.9142717123031616,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,85,6,1,1.0,1.0,0.43017335841103915,0.7079646017699115,0.8072556485478583,0.5657065044085279,0.7469480849876984,0.6,0.910366952419281,0.9142717123031616,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,85,6,2,1.0,1.0,0.43017335841103915,0.7079646017699115,0.8072556485478583,0.5657065044085279,0.7469480849876984,0.6,0.910366952419281,0.9142717123031616,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,0.0
Qwen3-Next-80B,js,85,18,0,1.0,1.0,0.4566888490532018,0.7407407407407408,0.8300135867772955,0.5461814521743449,0.7614683435290689,0.65,0.9336090087890625,0.9324308037757874,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
